scientific_name,scientific_name_authorship,family,scientific_name_OTU,id_vetting_by,herbarium_code,voucher_herbarium_collector_id,voucher_herbarium_catalog_number ,voucher_collection_number ,voucher_herbarium_recorded_by ,voucher_herbarium_event_date ,silica_gel_pressed_sheet,decimal_latitude ,decimal_longitude,country ,state_or_territory,location_ID  ,location_notes,DArT_plate ,DArT_row,DArT_column,pop ,id,pop (broader groups for population stats),long format pop ,Main_PCA_group,Secondary_PCA_groups,Tertiary_PCA_group,Quarternary_PCA_group,Quinary_PCA_group,sens lat complex
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,A,6,M.urceolatus_Bringalilly(G),HTK98a,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,B,6,M.urceolatus_Bringalilly(G),HTK98c,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,C,6,M.urceolatus_Bringalilly(G),HTK98d,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,D,6,M.urceolatus_Bringalilly(G),HTK98f,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,E,6,M.urceolatus_Bringalilly(G),HTK98g,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Gurulmundi,Helen_Kennedy,NE,H.T.Kennedy,110803,98,H.T. Kennedy,20-Aug-20,silica gel,-28.2895,151.1255,Australia,Qld,Bringalilly SF,QDD,5,F,6,M.urceolatus_Bringalilly(G),HTK98i,adpBringa,M.urceolatus_Bringalilly(G),A,AC,AAA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,E,3,M.adpressus_TheBluff,HTK91,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,B,3,M.adpressus_TheBluff,HTK91a,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,F,3,M.adpressus_TheBluff,HTK91b,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,C,3,M.adpressus_TheBluff,HTK91d,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,G,3,M.adpressus_TheBluff,HTK91e,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,H.T.Kennedy,110795,91,H.T. Kennedy,13-Aug-20,silica gel,-17.5867222,145.3015,Australia,Qld,The Bluff SF,QCO,5,D,3,M.adpressus_TheBluff,HTK91h,adpBluff,M.adpressus_TheBluff,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,21-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,5,E,12,M.adpressus_Herberton,SV15959a,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,24-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,6,C,1,M.adpressus_Herberton,SV15959b,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,22-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,5,F,12,M.adpressus_Herberton,SV15959c,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,23-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,6,A,1,M.adpressus_Herberton,SV15959d,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,24-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,6,B,1,M.adpressus_Herberton,SV15959e,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Herberton,Helen_Kennedy,NE,S. Venter,110771,15959,H.T. Kennedy,24-Apr-20,silica gel,-17.3894444,145.3769444,Australia,Qld,Herberton,QCO,6,D,1,M.adpressus_Herberton,SV15960c,adpHerberton,M.adpressus_Herberton,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,C,2,M.adpressus_KroombitTops,HTK87,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,D,2,M.adpressus_KroombitTops,HTK87a,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,E,2,M.adpressus_KroombitTops,HTK87c,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,F,2,M.adpressus_KroombitTops,HTK87d,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,G,2,M.adpressus_KroombitTops,HTK87f,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,H,2,M.adpressus_KroombitTops,HTK87g,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Kroombit Tops,Helen_Kennedy,NE,H.T.Kennedy,110792,87,H.T. Kennedy,3-Aug-20,silica gel,-24.3556111,150.9427778,Australia,Qld,Kroombit Tops NP,QBN,5,A,3,M.adpressus_KroombitTops,HTK87h,adpKroom,M.adpressus_KroombitTops,A,AC,NA,NA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Wahlmooran,Helen_Kennedy,NE,H.T.Kennedy,110784,78,H.T. Kennedy,27-Jul-20,silica gel,-28.20875,152.7281667,Australia,Qld,Mt Maroon,MO,4,A,12,M.adpressus_MtMaroon,HTK78,adpMaroo,M.adpressus_MtMaroon,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,D,6,M.adpressus_Angourie,HTK29c,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,26-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNT,3,H,6,M.adpressus_Angourie,HTK29d,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,E,6,M.adpressus_Angourie,HTK29e,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,F,6,M.adpressus_Angourie,HTK29g,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,C,6,M.adpressus_Angourie,HTK29I,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109427,29,H.T. Kennedy,25-Jul-19,silica gel,-29.5026389,153.3585556,Australia,NSW,"Angourie, Yuraygir NP",NNC,3,G,6,M.adpressus_Angourie,HTK29k,adpAng,M.adpressus_Angourie,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,H,7,M.adpressus_MinnieWater,HTK31a,adpMin,M.adpressus_MinnieWater,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,A,8,M.adpressus_MinnieWater,HTK31B,adpMin,M.adpressus_MinnieWater,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,C,8,M.adpressus_MinnieWater,HTK31C,adpMin,M.adpressus_MinnieWater,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,D,8,M.adpressus_MinnieWater,HTK31e,adpMin,M.adpressus_MinnieWater,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus adpressus,A.Cunn. ex DC.,Ericaceae,M. sp. Yuraygir,Helen_Kennedy,NE,H.T.Kennedy,109429,31,H.T. Kennedy,28-Jul-19,silica gel,-29.7017778,153.3113056,Australia,NSW,"Minnie Water, Yuraygir NP",NNC,3,B,8,M.adpressus_MinnieWater,HTK31g,adpMin,M.adpressus_MinnieWater,A,AC,AAA,AAAA,NA,Melichrus adpressus
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,E,1,M.erubescens_GoulburnRiver,HTK48a,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,F,1,M.erubescens_GoulburnRiver,HTK48b,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,G,1,M.erubescens_GoulburnRiver,HTK48d,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,H,1,M.erubescens_GoulburnRiver,HTK48f,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,A,2,M.erubescens_GoulburnRiver,HTK48g,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,B,2,M.erubescens_GoulburnRiver,HTK48h,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109886,48,H.T. Kennedy,27-Sep-19,silica gel,-32.2999167,150.0520278,Australia,NSW,Lee's Pinch,NCT,4,C,2,M.erubescens_GoulburnRiver,HTK48i,erubGoulb,M.erubescens_GoulburnRiver,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,R.W. Medd,109716,7110,R.W. Medd,26-Oct-19,silica gel,-33.4238611,148.9079444,Australia,NSW,Canobolas SF,NCT,6,G,1,M.erubescens_CanobolasSF,RWM7110,erubCanSF,M.erubescens_CanobolasSF,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9351944,149.1220556,Australia,NSW,Goonoo SCA,NNWS,2,E,10,M.erubescens_Goonoo,SD388,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9351944,149.1220556,Australia,NSW,Goonoo SCA,NNWS,2,F,10,M.erubescens_Goonoo,SD388a,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9351944,149.1220556,Australia,NSW,Goonoo SCA,NNWS,2,G,10,M.erubescens_Goonoo,SD388b,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9028889,149.1139167,Australia,NSW,Goonoo SCA,NNWS,2,H,10,M.erubescens_Goonoo,SD388c,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9028889,149.1139167,Australia,NSW,Goonoo SCA,NNWS,2,A,11,M.erubescens_Goonoo,SD388e,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9028889,149.1139167,Australia,NSW,Goonoo SCA,NNWS,2,B,11,M.erubescens_Goonoo,SD388f,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109532,388,S. Dema,10-Oct-19,silica gel,-31.9028889,149.1139167,Australia,NSW,Goonoo SCA,NNWS,2,C,11,M.erubescens_Goonoo,SD388g,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109534,390,H.T. Kennedy,10-Oct-19,silica gel,-31.9352,149.1221,Australia,NSW,Goonoo NP,NCWS,5,C,10,M.erubescens_Goonoo,SD390,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109534,390,H.T. Kennedy,10-Oct-19,silica gel,-31.9352,149.1221,Australia,NSW,Goonoo NP,NCWS,5,D,10,M.erubescens_Goonoo,SD390a,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109534,390,H.T. Kennedy,10-Oct-19,silica gel,-31.9352,149.1221,Australia,NSW,Goonoo NP,NCWS,5,E,10,M.erubescens_Goonoo,SD390b,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109534,390,H.T. Kennedy,10-Oct-19,silica gel,-31.9352,149.1221,Australia,NSW,Goonoo NP,NCWS,5,F,10,M.erubescens_Goonoo,SD390c,erubGoon,M.erubescens_Goonoo,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109536,392,S. Dema,10-Oct-19,silica gel,-32.6744167,148.3612222,Australia,NSW,Goobang NP,NCWS,6,D,11,M.erubescens_Goobang,SD392,erubGoob,M.erubescens_Goobang,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109536,392,S. Dema,10-Oct-19,silica gel,-32.6744167,148.3612222,Australia,NSW,Goobang NP,NCWS,6,E,11,M.erubescens_Goobang,SD392a,erubGoob,M.erubescens_Goobang,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,R.Br.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109538,394,S. Dema,10-Oct-19,silica gel,-32.6811,148.3337,Australia,NSW,Goobang NP,NCWS,6,F,11,M.erubescens_Goobang,SD394,erubGoob,M.erubescens_Goobang,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109543,399,S. Dema,11-Oct-19,silica gel,-32.9548056,148.4100833,Australia,NSW,Goobang NP,NCWS,6,G,11,M.erubescens_Goobang,SD399,erubGoob,M.erubescens_Goobang,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109543,399,S. Dema,11-Oct-19,silica gel,-32.9548056,148.4100833,Australia,NSW,Goobang NP,NCWS,6,H,11,M.erubescens_Goobang,SD399a,erubGoob,M.erubescens_Goobang,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,G,10,M.erubescens_Conimbla,SD400,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,H,10,M.erubescens_Conimbla,SD400a,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,A,11,M.erubescens_Conimbla,SD400b,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,B,11,M.erubescens_Conimbla,SD400c,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,C,11,M.erubescens_Conimbla,SD400d,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,S. Dema,109544,400,S. Dema,11-Oct-19,silica gel,-33.7953889,148.4473611,Australia,NSW,Conimbla NP,NCWS,5,D,11,M.erubescens_Conimbla,SD400e,erubConim,M.erubescens_Conimbla,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,G,4,M.erubescens_Dandry,HTK20a,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,C,5,M.erubescens_Dandry,HTK20b,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,A,5,M.erubescens_Dandry,HTK20d,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
Melichrus erubescens,A.Cunn. ex DC.,Ericaceae,M. erubescens ,Helen_Kennedy,NE,H.T. Kennedy,109366,20,H.T. Kennedy,16-Jul-19,silica gel,-31.2041944,149.2974167,Australia,NSW,Cooleburba SCA,NNWS,3,H,4,M.erubescens_Dandry,HTK20g,erubDand,M.erubescens_Dandry,B,BA,BAA,NA,BAABA,Melichrus erubescens
